YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2012,12,MI,"Electric Generators, Electric Utilities",Total,6544564
2012,12,MI,"Electric Generators, Electric Utilities",Coal,4657420
2012,12,MI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,116246
2012,12,MI,"Electric Generators, Electric Utilities",Natural Gas,113421
2012,12,MI,"Electric Generators, Electric Utilities",Nuclear,1625921
2012,12,MI,"Electric Generators, Electric Utilities",Other,0
2012,12,MI,"Electric Generators, Electric Utilities",Other Biomass,0
2012,12,MI,"Electric Generators, Electric Utilities",Petroleum,8629
2012,12,MI,"Electric Generators, Electric Utilities",Pumped Storage,-56963
2012,12,MI,"Electric Generators, Electric Utilities",Wind,79891
2012,12,MI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2012,12,MI,"Combined Heat and Power, Industrial Power",Total,117674
2012,12,MI,"Combined Heat and Power, Industrial Power",Coal,19400
2012,12,MI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2745
2012,12,MI,"Combined Heat and Power, Industrial Power",Natural Gas,15379
2012,12,MI,"Combined Heat and Power, Industrial Power",Other,2518
2012,12,MI,"Combined Heat and Power, Industrial Power",Other Biomass,111
2012,12,MI,"Combined Heat and Power, Industrial Power",Petroleum,6479
2012,12,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,71042
2012,12,MI,"Combined Heat and Power, Electric Power",Total,502344
2012,12,MI,"Combined Heat and Power, Electric Power",Coal,27854
2012,12,MI,"Combined Heat and Power, Electric Power",Natural Gas,430849
2012,12,MI,"Combined Heat and Power, Electric Power",Other,5936
2012,12,MI,"Combined Heat and Power, Electric Power",Other Biomass,365
2012,12,MI,"Combined Heat and Power, Electric Power",Other Gases,28427
2012,12,MI,"Combined Heat and Power, Electric Power",Petroleum,6466
2012,12,MI,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2447
2012,12,MI,"Combined Heat and Power, Commercial Power",Total,77366
2012,12,MI,"Combined Heat and Power, Commercial Power",Coal,5579
2012,12,MI,"Combined Heat and Power, Commercial Power",Natural Gas,36943
2012,12,MI,"Combined Heat and Power, Commercial Power",Other,16933
2012,12,MI,"Combined Heat and Power, Commercial Power",Other Biomass,17585
2012,12,MI,"Combined Heat and Power, Commercial Power",Petroleum,66
2012,12,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,260
2012,12,MN,Total Electric Power Industry,Total,4809040
2012,12,MN,Total Electric Power Industry,Coal,2534327
2012,12,MN,Total Electric Power Industry,Hydroelectric Conventional,16254
2012,12,MN,Total Electric Power Industry,Natural Gas,607845
2012,12,MN,Total Electric Power Industry,Nuclear,832196
2012,12,MN,Total Electric Power Industry,Other,32276
2012,12,MN,Total Electric Power Industry,Other Biomass,79967
2012,12,MN,Total Electric Power Industry,Petroleum,502
2012,12,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,0
2012,12,MN,Total Electric Power Industry,Wind,620288
2012,12,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,85384
2012,12,MN,"Electric Generators, Independent Power Producers",Total,574416
2012,12,MN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,4288
2012,12,MN,"Electric Generators, Independent Power Producers",Natural Gas,31393
2012,12,MN,"Electric Generators, Independent Power Producers",Other,12930
2012,12,MN,"Electric Generators, Independent Power Producers",Other Biomass,53164
2012,12,MN,"Electric Generators, Independent Power Producers",Petroleum,10
2012,12,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0
2012,12,MN,"Electric Generators, Independent Power Producers",Wind,472631
2012,12,MN,"Electric Generators, Electric Utilities",Total,4043901
2012,12,MN,"Electric Generators, Electric Utilities",Coal,2463266
2012,12,MN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,10129
2012,12,MN,"Electric Generators, Electric Utilities",Natural Gas,545076
2012,12,MN,"Electric Generators, Electric Utilities",Nuclear,832196
2012,12,MN,"Electric Generators, Electric Utilities",Other,12465
2012,12,MN,"Electric Generators, Electric Utilities",Other Biomass,19719
2012,12,MN,"Electric Generators, Electric Utilities",Petroleum,437
2012,12,MN,"Electric Generators, Electric Utilities",Wind,145387
2012,12,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,15224
2012,12,MN,"Combined Heat and Power, Industrial Power",Total,135627
2012,12,MN,"Combined Heat and Power, Industrial Power",Coal,71061
2012,12,MN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1837
2012,12,MN,"Combined Heat and Power, Industrial Power",Natural Gas,6826
2012,12,MN,"Combined Heat and Power, Industrial Power",Other,4563
2012,12,MN,"Combined Heat and Power, Industrial Power",Other Biomass,702
2012,12,MN,"Combined Heat and Power, Industrial Power",Petroleum,35
2012,12,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,50603
2012,12,MN,"Combined Heat and Power, Electric Power",Total,41787
2012,12,MN,"Combined Heat and Power, Electric Power",Natural Gas,16666
2012,12,MN,"Combined Heat and Power, Electric Power",Other Biomass,5565
2012,12,MN,"Combined Heat and Power, Electric Power",Petroleum,0
2012,12,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,19557
2012,12,MN,"Combined Heat and Power, Commercial Power",Total,13309
2012,12,MN,"Combined Heat and Power, Commercial Power",Coal,0
2012,12,MN,"Combined Heat and Power, Commercial Power",Natural Gas,7884
2012,12,MN,"Combined Heat and Power, Commercial Power",Other,2318
2012,12,MN,"Combined Heat and Power, Commercial Power",Other Biomass,818
2012,12,MN,"Combined Heat and Power, Commercial Power",Petroleum,20
2012,12,MN,"Combined Heat and Power, Commercial Power",Wind,2270
2012,12,MO,Total Electric Power Industry,Total,8134187
2012,12,MO,Total Electric Power Industry,Coal,6862585
2012,12,MO,Total Electric Power Industry,Hydroelectric Conventional,15468
2012,12,MO,Total Electric Power Industry,Natural Gas,219890
2012,12,MO,Total Electric Power Industry,Nuclear,919937
2012,12,MO,Total Electric Power Industry,Other,2170
2012,12,MO,Total Electric Power Industry,Other Biomass,4250
2012,12,MO,Total Electric Power Industry,Petroleum,8468
2012,12,MO,Total Electric Power Industry,Pumped Storage,-8469
2012,12,MO,Total Electric Power Industry,Wind,109887
2012,12,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2012,12,MO,"Electric Generators, Independent Power Producers",Total,131738
2012,12,MO,"Electric Generators, Independent Power Producers",Natural Gas,20158
2012,12,MO,"Electric Generators, Independent Power Producers",Other Biomass,1693
2012,12,MO,"Electric Generators, Independent Power Producers",Wind,109887
2012,12,MO,"Electric Generators, Electric Utilities",Total,7986938
2012,12,MO,"Electric Generators, Electric Utilities",Coal,6849270
2012,12,MO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,15468
2012,12,MO,"Electric Generators, Electric Utilities",Natural Gas,197917
2012,12,MO,"Electric Generators, Electric Utilities",Nuclear,919937
2012,12,MO,"Electric Generators, Electric Utilities",Other,2170
2012,12,MO,"Electric Generators, Electric Utilities",Other Biomass,2185
2012,12,MO,"Electric Generators, Electric Utilities",Petroleum,8459
2012,12,MO,"Electric Generators, Electric Utilities",Pumped Storage,-8469
2012,12,MO,"Combined Heat and Power, Industrial Power",Total,5012
2012,12,MO,"Combined Heat and Power, Industrial Power",Coal,4507
2012,12,MO,"Combined Heat and Power, Industrial Power",Natural Gas,131
2012,12,MO,"Combined Heat and Power, Industrial Power",Other Biomass,373
2012,12,MO,"Combined Heat and Power, Industrial Power",Petroleum,0
2012,12,MO,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2012,12,MO,"Combined Heat and Power, Electric Power",Total,1785
2012,12,MO,"Combined Heat and Power, Electric Power",Coal,0
2012,12,MO,"Combined Heat and Power, Electric Power",Natural Gas,1785
2012,12,MO,"Combined Heat and Power, Electric Power",Petroleum,0
2012,12,MO,"Combined Heat and Power, Commercial Power",Total,8715
2012,12,MO,"Combined Heat and Power, Commercial Power",Coal,8808
2012,12,MO,"Combined Heat and Power, Commercial Power",Natural Gas,-102
2012,12,MO,"Combined Heat and Power, Commercial Power",Other,0
2012,12,MO,"Combined Heat and Power, Commercial Power",Petroleum,9
2012,12,MS,Total Electric Power Industry,Total,3907535
2012,12,MS,Total Electric Power Industry,Coal,548647
2012,12,MS,Total Electric Power Industry,Natural Gas,2581614
2012,12,MS,Total Electric Power Industry,Nuclear,670827
2012,12,MS,Total Electric Power Industry,Other,2
2012,12,MS,Total Electric Power Industry,Other Biomass,1563
2012,12,MS,Total Electric Power Industry,Petroleum,692
2012,12,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,104191
2012,12,MS,"Electric Generators, Independent Power Producers",Total,605309
2012,12,MS,"Electric Generators, Independent Power Producers",Coal,319466
2012,12,MS,"Electric Generators, Independent Power Producers",Natural Gas,285114
2012,12,MS,"Electric Generators, Independent Power Producers",Other Biomass,729
2012,12,MS,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2012,12,MS,"Electric Generators, Electric Utilities",Total,3077438
2012,12,MS,"Electric Generators, Electric Utilities",Coal,229181
2012,12,MS,"Electric Generators, Electric Utilities",Natural Gas,2176976
2012,12,MS,"Electric Generators, Electric Utilities",Nuclear,670827
2012,12,MS,"Electric Generators, Electric Utilities",Other Biomass,0
2012,12,MS,"Electric Generators, Electric Utilities",Petroleum,406
2012,12,MS,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,47
2012,12,MS,"Combined Heat and Power, Industrial Power",Total,223352
2012,12,MS,"Combined Heat and Power, Industrial Power",Coal,0
2012,12,MS,"Combined Heat and Power, Industrial Power",Natural Gas,118087
2012,12,MS,"Combined Heat and Power, Industrial Power",Other,2
2012,12,MS,"Combined Heat and Power, Industrial Power",Other Biomass,834
2012,12,MS,"Combined Heat and Power, Industrial Power",Petroleum,285
2012,12,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,104144
2012,12,MS,"Combined Heat and Power, Commercial Power",Total,1436
2012,12,MS,"Combined Heat and Power, Commercial Power",Natural Gas,1436
2012,12,MS,"Combined Heat and Power, Commercial Power",Other,0
2012,12,MT,Total Electric Power Industry,Total,2804612
2012,12,MT,Total Electric Power Industry,Coal,1498191
2012,12,MT,Total Electric Power Industry,Hydroelectric Conventional,1048148
2012,12,MT,Total Electric Power Industry,Natural Gas,27304
2012,12,MT,Total Electric Power Industry,Other,24036
2012,12,MT,Total Electric Power Industry,Other Gases,2
2012,12,MT,Total Electric Power Industry,Petroleum,43049
2012,12,MT,Total Electric Power Industry,Wind,163882
2012,12,MT,"Electric Generators, Independent Power Producers",Total,1971694
2012,12,MT,"Electric Generators, Independent Power Producers",Coal,1472428
2012,12,MT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,329761
2012,12,MT,"Electric Generators, Independent Power Producers",Natural Gas,1410
2012,12,MT,"Electric Generators, Independent Power Producers",Other,24036
2012,12,MT,"Electric Generators, Independent Power Producers",Petroleum,968
2012,12,MT,"Electric Generators, Independent Power Producers",Wind,143090
2012,12,MT,"Electric Generators, Electric Utilities",Total,789918
2012,12,MT,"Electric Generators, Electric Utilities",Coal,24839
2012,12,MT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,718387
2012,12,MT,"Electric Generators, Electric Utilities",Natural Gas,25894
2012,12,MT,"Electric Generators, Electric Utilities",Petroleum,7
2012,12,MT,"Electric Generators, Electric Utilities",Wind,20791
2012,12,MT,"Combined Heat and Power, Industrial Power",Total,924
2012,12,MT,"Combined Heat and Power, Industrial Power",Coal,924
2012,12,MT,"Combined Heat and Power, Industrial Power",Natural Gas,0
2012,12,MT,"Combined Heat and Power, Industrial Power",Other Gases,0
2012,12,MT,"Combined Heat and Power, Industrial Power",Petroleum,0
2012,12,MT,"Combined Heat and Power, Electric Power",Total,42076
2012,12,MT,"Combined Heat and Power, Electric Power",Other Gases,2
2012,12,MT,"Combined Heat and Power, Electric Power",Petroleum,42074
2012,12,NC,Total Electric Power Industry,Total,9756238
2012,12,NC,Total Electric Power Industry,Coal,3860240
2012,12,NC,Total Electric Power Industry,Hydroelectric Conventional,223846
2012,12,NC,Total Electric Power Industry,Natural Gas,1628245
2012,12,NC,Total Electric Power Industry,Nuclear,3722959
2012,12,NC,Total Electric Power Industry,Other,29051
2012,12,NC,Total Electric Power Industry,Other Biomass,49809
2012,12,NC,Total Electric Power Industry,Petroleum,9260
2012,12,NC,Total Electric Power Industry,Pumped Storage,0
2012,12,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,47720
2012,12,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,185108
2012,12,NC,"Electric Generators, Independent Power Producers",Total,395748
2012,12,NC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2332
2012,12,NC,"Electric Generators, Independent Power Producers",Natural Gas,268092
2012,12,NC,"Electric Generators, Independent Power Producers",Other Biomass,45451
2012,12,NC,"Electric Generators, Independent Power Producers",Petroleum,-234
2012,12,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,47475
2012,12,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,32631
2012,12,NC,"Electric Generators, Electric Utilities",Total,8954308
2012,12,NC,"Electric Generators, Electric Utilities",Coal,3683187
2012,12,NC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,187399
2012,12,NC,"Electric Generators, Electric Utilities",Natural Gas,1352054
2012,12,NC,"Electric Generators, Electric Utilities",Nuclear,3722959
2012,12,NC,"Electric Generators, Electric Utilities",Petroleum,8383
2012,12,NC,"Electric Generators, Electric Utilities",Pumped Storage,0
2012,12,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,190
2012,12,NC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,136
2012,12,NC,"Combined Heat and Power, Industrial Power",Total,207646
2012,12,NC,"Combined Heat and Power, Industrial Power",Coal,25926
2012,12,NC,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,33307
2012,12,NC,"Combined Heat and Power, Industrial Power",Natural Gas,6935
2012,12,NC,"Combined Heat and Power, Industrial Power",Other,20039
2012,12,NC,"Combined Heat and Power, Industrial Power",Other Biomass,289
2012,12,NC,"Combined Heat and Power, Industrial Power",Petroleum,780
2012,12,NC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,120371
2012,12,NC,"Combined Heat and Power, Electric Power",Total,191542
2012,12,NC,"Combined Heat and Power, Electric Power",Coal,147245
2012,12,NC,"Combined Heat and Power, Electric Power",Other,9012
2012,12,NC,"Combined Heat and Power, Electric Power",Other Biomass,2994
2012,12,NC,"Combined Heat and Power, Electric Power",Petroleum,322
2012,12,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,31969
2012,12,NC,"Combined Heat and Power, Commercial Power",Total,6994
2012,12,NC,"Combined Heat and Power, Commercial Power",Coal,3882
2012,12,NC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,808
2012,12,NC,"Combined Heat and Power, Commercial Power",Natural Gas,1165
2012,12,NC,"Combined Heat and Power, Commercial Power",Other Biomass,1075
2012,12,NC,"Combined Heat and Power, Commercial Power",Petroleum,9
2012,12,NC,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,55
2012,12,ND,Total Electric Power Industry,Total,2981072
2012,12,ND,Total Electric Power Industry,Coal,2441624
2012,12,ND,Total Electric Power Industry,Hydroelectric Conventional,154288
2012,12,ND,Total Electric Power Industry,Natural Gas,1174
2012,12,ND,Total Electric Power Industry,Other,5259
2012,12,ND,Total Electric Power Industry,Other Biomass,440
2012,12,ND,Total Electric Power Industry,Other Gases,1192
2012,12,ND,Total Electric Power Industry,Petroleum,1357
2012,12,ND,Total Electric Power Industry,Wind,375739
2012,12,ND,"Electric Generators, Independent Power Producers",Total,277304
2012,12,ND,"Electric Generators, Independent Power Producers",Wind,277304
2012,12,ND,"Electric Generators, Electric Utilities",Total,2694517
2012,12,ND,"Electric Generators, Electric Utilities",Coal,2435227
2012,12,ND,"Electric Generators, Electric Utilities",Hydroelectric Conventional,154288
2012,12,ND,"Electric Generators, Electric Utilities",Natural Gas,0
2012,12,ND,"Electric Generators, Electric Utilities",Other,5259
2012,12,ND,"Electric Generators, Electric Utilities",Petroleum,1308
2012,12,ND,"Electric Generators, Electric Utilities",Wind,98435
2012,12,ND,"Combined Heat and Power, Industrial Power",Total,9248
2012,12,ND,"Combined Heat and Power, Industrial Power",Coal,6397
2012,12,ND,"Combined Heat and Power, Industrial Power",Natural Gas,1174
2012,12,ND,"Combined Heat and Power, Industrial Power",Other Biomass,440
2012,12,ND,"Combined Heat and Power, Industrial Power",Other Gases,1192
2012,12,ND,"Combined Heat and Power, Industrial Power",Petroleum,46
2012,12,ND,"Combined Heat and Power, Commercial Power",Total,3
2012,12,ND,"Combined Heat and Power, Commercial Power",Petroleum,3
2012,12,NE,Total Electric Power Industry,Total,3118932
2012,12,NE,Total Electric Power Industry,Coal,2366180
2012,12,NE,Total Electric Power Industry,Hydroelectric Conventional,59056
2012,12,NE,Total Electric Power Industry,Natural Gas,2548
2012,12,NE,Total Electric Power Industry,Nuclear,543515
2012,12,NE,Total Electric Power Industry,Other Biomass,5007
2012,12,NE,Total Electric Power Industry,Petroleum,548
2012,12,NE,Total Electric Power Industry,Wind,142079
2012,12,NE,"Electric Generators, Independent Power Producers",Total,121270
2012,12,NE,"Electric Generators, Independent Power Producers",Wind,121270
2012,12,NE,"Electric Generators, Electric Utilities",Total,2963526
2012,12,NE,"Electric Generators, Electric Utilities",Coal,2333412
2012,12,NE,"Electric Generators, Electric Utilities",Hydroelectric Conventional,59056
2012,12,NE,"Electric Generators, Electric Utilities",Natural Gas,2532
2012,12,NE,"Electric Generators, Electric Utilities",Nuclear,543515
2012,12,NE,"Electric Generators, Electric Utilities",Other Biomass,3655
2012,12,NE,"Electric Generators, Electric Utilities",Petroleum,548
2012,12,NE,"Electric Generators, Electric Utilities",Wind,20809
2012,12,NE,"Combined Heat and Power, Industrial Power",Total,32779
2012,12,NE,"Combined Heat and Power, Industrial Power",Coal,32768
2012,12,NE,"Combined Heat and Power, Industrial Power",Natural Gas,11
2012,12,NE,"Combined Heat and Power, Commercial Power",Total,1356
2012,12,NE,"Combined Heat and Power, Commercial Power",Natural Gas,4
2012,12,NE,"Combined Heat and Power, Commercial Power",Other Biomass,1352
2012,12,NH,Total Electric Power Industry,Total,1916633
2012,12,NH,Total Electric Power Industry,Coal,260088
2012,12,NH,Total Electric Power Industry,Hydroelectric Conventional,124010
2012,12,NH,Total Electric Power Industry,Natural Gas,475240
2012,12,NH,Total Electric Power Industry,Nuclear,916379
2012,12,NH,Total Electric Power Industry,Other,5462
2012,12,NH,Total Electric Power Industry,Other Biomass,11409
2012,12,NH,Total Electric Power Industry,Petroleum,296
2012,12,NH,Total Electric Power Industry,Wind,31624
2012,12,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,92126
2012,12,NH,"Electric Generators, Independent Power Producers",Total,1584982
2012,12,NH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,91459
2012,12,NH,"Electric Generators, Independent Power Producers",Natural Gas,472177
2012,12,NH,"Electric Generators, Independent Power Producers",Nuclear,916379
2012,12,NH,"Electric Generators, Independent Power Producers",Other,5462
2012,12,NH,"Electric Generators, Independent Power Producers",Other Biomass,8825
2012,12,NH,"Electric Generators, Independent Power Producers",Petroleum,0
2012,12,NH,"Electric Generators, Independent Power Producers",Wind,31624
2012,12,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,59057
2012,12,NH,"Electric Generators, Electric Utilities",Total,326020
2012,12,NH,"Electric Generators, Electric Utilities",Coal,260088
2012,12,NH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,32551
2012,12,NH,"Electric Generators, Electric Utilities",Natural Gas,4
2012,12,NH,"Electric Generators, Electric Utilities",Other Biomass,35
2012,12,NH,"Electric Generators, Electric Utilities",Petroleum,272
2012,12,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,33069
2012,12,NH,"Combined Heat and Power, Industrial Power",Total,1954
2012,12,NH,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,0
2012,12,NH,"Combined Heat and Power, Industrial Power",Natural Gas,1952
2012,12,NH,"Combined Heat and Power, Industrial Power",Petroleum,2
2012,12,NH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2012,12,NH,"Combined Heat and Power, Commercial Power",Total,3677
2012,12,NH,"Combined Heat and Power, Commercial Power",Natural Gas,1107
2012,12,NH,"Combined Heat and Power, Commercial Power",Other Biomass,2549
2012,12,NH,"Combined Heat and Power, Commercial Power",Petroleum,21
2012,12,NJ,Total Electric Power Industry,Total,4724564
2012,12,NJ,Total Electric Power Industry,Coal,102844
2012,12,NJ,Total Electric Power Industry,Hydroelectric Conventional,904
2012,12,NJ,Total Electric Power Industry,Natural Gas,1425764
2012,12,NJ,Total Electric Power Industry,Nuclear,3037951
2012,12,NJ,Total Electric Power Industry,Other,55462
2012,12,NJ,Total Electric Power Industry,Other Biomass,81021
2012,12,NJ,Total Electric Power Industry,Other Gases,12852
2012,12,NJ,Total Electric Power Industry,Petroleum,4008
2012,12,NJ,Total Electric Power Industry,Pumped Storage,-12407
2012,12,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,14717
2012,12,NJ,Total Electric Power Industry,Wind,1449
2012,12,NJ,"Electric Generators, Independent Power Producers",Total,4173532
2012,12,NJ,"Electric Generators, Independent Power Producers",Coal,3584
2012,12,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,904
2012,12,NJ,"Electric Generators, Independent Power Producers",Natural Gas,1024903
2012,12,NJ,"Electric Generators, Independent Power Producers",Nuclear,3037951
2012,12,NJ,"Electric Generators, Independent Power Producers",Other,32955
2012,12,NJ,"Electric Generators, Independent Power Producers",Other Biomass,60599
2012,12,NJ,"Electric Generators, Independent Power Producers",Petroleum,-85
2012,12,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,11272
2012,12,NJ,"Electric Generators, Independent Power Producers",Wind,1449
2012,12,NJ,"Electric Generators, Electric Utilities",Total,-7984
2012,12,NJ,"Electric Generators, Electric Utilities",Coal,0
2012,12,NJ,"Electric Generators, Electric Utilities",Natural Gas,2697
2012,12,NJ,"Electric Generators, Electric Utilities",Petroleum,61
2012,12,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-12407
2012,12,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1665
2012,12,NJ,"Combined Heat and Power, Industrial Power",Total,61739
2012,12,NJ,"Combined Heat and Power, Industrial Power",Natural Gas,35875
2012,12,NJ,"Combined Heat and Power, Industrial Power",Other,9387
2012,12,NJ,"Combined Heat and Power, Industrial Power",Other Gases,12852
2012,12,NJ,"Combined Heat and Power, Industrial Power",Petroleum,3578
2012,12,NJ,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,47
2012,12,NJ,"Combined Heat and Power, Electric Power",Total,458676
2012,12,NJ,"Combined Heat and Power, Electric Power",Coal,99260
2012,12,NJ,"Combined Heat and Power, Electric Power",Natural Gas,352559
2012,12,NJ,"Combined Heat and Power, Electric Power",Other Biomass,6420
2012,12,NJ,"Combined Heat and Power, Electric Power",Petroleum,437
2012,12,NJ,"Combined Heat and Power, Commercial Power",Total,38601
2012,12,NJ,"Combined Heat and Power, Commercial Power",Natural Gas,9731
2012,12,NJ,"Combined Heat and Power, Commercial Power",Other,13120
2012,12,NJ,"Combined Heat and Power, Commercial Power",Other Biomass,14002
2012,12,NJ,"Combined Heat and Power, Commercial Power",Petroleum,17
2012,12,NJ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1733
2012,12,NM,Total Electric Power Industry,Total,3145669
2012,12,NM,Total Electric Power Industry,Coal,2230406
2012,12,NM,Total Electric Power Industry,Hydroelectric Conventional,16086
2012,12,NM,Total Electric Power Industry,Natural Gas,621373
2012,12,NM,Total Electric Power Industry,Other,0
2012,12,NM,Total Electric Power Industry,Other Biomass,1251
2012,12,NM,Total Electric Power Industry,Petroleum,6530
2012,12,NM,Total Electric Power Industry,Solar Thermal and Photovoltaic,36265
2012,12,NM,Total Electric Power Industry,Wind,233759
2012,12,NM,"Electric Generators, Independent Power Producers",Total,484100
2012,12,NM,"Electric Generators, Independent Power Producers",Natural Gas,219597
2012,12,NM,"Electric Generators, Independent Power Producers",Petroleum,88
2012,12,NM,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,31028
2012,12,NM,"Electric Generators, Independent Power Producers",Wind,233386
2012,12,NM,"Electric Generators, Electric Utilities",Total,2635363
2012,12,NM,"Electric Generators, Electric Utilities",Coal,2230406
2012,12,NM,"Electric Generators, Electric Utilities",Hydroelectric Conventional,16086
2012,12,NM,"Electric Generators, Electric Utilities",Natural Gas,377194
2012,12,NM,"Electric Generators, Electric Utilities",Other,0
2012,12,NM,"Electric Generators, Electric Utilities",Petroleum,6440
2012,12,NM,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,5237
2012,12,NM,"Combined Heat and Power, Industrial Power",Total,23
2012,12,NM,"Combined Heat and Power, Industrial Power",Natural Gas,21
2012,12,NM,"Combined Heat and Power, Industrial Power",Petroleum,2
2012,12,NM,"Combined Heat and Power, Electric Power",Total,20341
2012,12,NM,"Combined Heat and Power, Electric Power",Natural Gas,19090
2012,12,NM,"Combined Heat and Power, Electric Power",Other Biomass,1251
2012,12,NM,"Combined Heat and Power, Commercial Power",Total,5843
2012,12,NM,"Combined Heat and Power, Commercial Power",Natural Gas,5471
2012,12,NM,"Combined Heat and Power, Commercial Power",Wind,372
2012,12,NV,Total Electric Power Industry,Total,3026188
2012,12,NV,Total Electric Power Industry,Coal,445360
2012,12,NV,Total Electric Power Industry,Geothermal,224588
2012,12,NV,Total Electric Power Industry,Hydroelectric Conventional,141225
2012,12,NV,Total Electric Power Industry,Natural Gas,2133922
2012,12,NV,Total Electric Power Industry,Other,971
2012,12,NV,Total Electric Power Industry,Other Biomass,1978
2012,12,NV,Total Electric Power Industry,Other Gases,683
2012,12,NV,Total Electric Power Industry,Petroleum,2232
2012,12,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,34309
2012,12,NV,Total Electric Power Industry,Wind,40920
2012,12,NV,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2012,12,NV,"Electric Generators, Independent Power Producers",Total,767933
2012,12,NV,"Electric Generators, Independent Power Producers",Coal,111797
2012,12,NV,"Electric Generators, Independent Power Producers",Geothermal,224588
2012,12,NV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2415
2012,12,NV,"Electric Generators, Independent Power Producers",Natural Gas,353643
2012,12,NV,"Electric Generators, Independent Power Producers",Other Biomass,1978
2012,12,NV,"Electric Generators, Independent Power Producers",Petroleum,712
2012,12,NV,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,31880
2012,12,NV,"Electric Generators, Independent Power Producers",Wind,40920
2012,12,NV,"Electric Generators, Electric Utilities",Total,2046992
2012,12,NV,"Electric Generators, Electric Utilities",Coal,333563
2012,12,NV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,138810
2012,12,NV,"Electric Generators, Electric Utilities",Natural Gas,1572128
2012,12,NV,"Electric Generators, Electric Utilities",Other,971
2012,12,NV,"Electric Generators, Electric Utilities",Petroleum,1519
2012,12,NV,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2012,12,NV,"Combined Heat and Power, Industrial Power",Total,21805
2012,12,NV,"Combined Heat and Power, Industrial Power",Natural Gas,21613
2012,12,NV,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,193
