YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,5,SC,"Electric Generators, Electric Utilities",Other Biomass,9526
2015,5,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,30096
2015,5,SD,Total Electric Power Industry,Total,723702
2015,5,SD,Total Electric Power Industry,Coal,0
2015,5,SD,Total Electric Power Industry,Hydroelectric Conventional,440711
2015,5,SD,Total Electric Power Industry,Natural Gas,68259
2015,5,SD,Total Electric Power Industry,Other,0
2015,5,SD,Total Electric Power Industry,Petroleum,1884
2015,5,SD,Total Electric Power Industry,Other Biomass,0
2015,5,SD,Total Electric Power Industry,Wind,212849
2015,5,SD,"Combined Heat and Power, Commercial Power",Total,3
2015,5,SD,"Combined Heat and Power, Commercial Power",Petroleum,3
2015,5,SD,"Electric Generators, Independent Power Producers",Total,152164
2015,5,SD,"Electric Generators, Independent Power Producers",Petroleum,4
2015,5,SD,"Electric Generators, Independent Power Producers",Wind,152160
2015,5,SD,"Electric Generators, Electric Utilities",Total,571536
2015,5,SD,"Electric Generators, Electric Utilities",Coal,0
2015,5,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,440711
2015,5,SD,"Electric Generators, Electric Utilities",Natural Gas,68259
2015,5,SD,"Electric Generators, Electric Utilities",Other,0
2015,5,SD,"Electric Generators, Electric Utilities",Petroleum,1877
2015,5,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2015,5,SD,"Electric Generators, Electric Utilities",Wind,60689
2015,5,TN,Total Electric Power Industry,Total,5352401
2015,5,TN,Total Electric Power Industry,Coal,2026898
2015,5,TN,Total Electric Power Industry,Pumped Storage,-50207
2015,5,TN,Total Electric Power Industry,Hydroelectric Conventional,313367
2015,5,TN,Total Electric Power Industry,Natural Gas,870575
2015,5,TN,Total Electric Power Industry,Nuclear,2076815
2015,5,TN,Total Electric Power Industry,Other Gases,1117
2015,5,TN,Total Electric Power Industry,Other,1774
2015,5,TN,Total Electric Power Industry,Petroleum,11453
2015,5,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,7579
2015,5,TN,Total Electric Power Industry,Other Biomass,8958
2015,5,TN,Total Electric Power Industry,Wind,3182
2015,5,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,80890
2015,5,TN,"Combined Heat and Power, Industrial Power",Total,179295
2015,5,TN,"Combined Heat and Power, Industrial Power",Coal,80301
2015,5,TN,"Combined Heat and Power, Industrial Power",Natural Gas,14524
2015,5,TN,"Combined Heat and Power, Industrial Power",Other Gases,1117
2015,5,TN,"Combined Heat and Power, Industrial Power",Other,1774
2015,5,TN,"Combined Heat and Power, Industrial Power",Petroleum,78
2015,5,TN,"Combined Heat and Power, Industrial Power",Other Biomass,611
2015,5,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,80890
2015,5,TN,"Combined Heat and Power, Commercial Power",Total,13764
2015,5,TN,"Combined Heat and Power, Commercial Power",Coal,0
2015,5,TN,"Combined Heat and Power, Commercial Power",Natural Gas,13489
2015,5,TN,"Combined Heat and Power, Commercial Power",Petroleum,2
2015,5,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,273
2015,5,TN,"Electric Generators, Independent Power Producers",Total,18836
2015,5,TN,"Electric Generators, Independent Power Producers",Natural Gas,0
2015,5,TN,"Electric Generators, Independent Power Producers",Petroleum,2
2015,5,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,7306
2015,5,TN,"Electric Generators, Independent Power Producers",Other Biomass,8347
2015,5,TN,"Electric Generators, Independent Power Producers",Wind,3182
2015,5,TN,"Electric Generators, Electric Utilities",Total,5140506
2015,5,TN,"Electric Generators, Electric Utilities",Coal,1946597
2015,5,TN,"Electric Generators, Electric Utilities",Pumped Storage,-50207
2015,5,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,313367
2015,5,TN,"Electric Generators, Electric Utilities",Natural Gas,842562
2015,5,TN,"Electric Generators, Electric Utilities",Nuclear,2076815
2015,5,TN,"Electric Generators, Electric Utilities",Petroleum,11372
2015,5,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2015,5,TN,"Electric Generators, Electric Utilities",Wind,0
2015,5,TX,Total Electric Power Industry,Total,35767700
2015,5,TX,Total Electric Power Industry,Coal,9416089
2015,5,TX,Total Electric Power Industry,Hydroelectric Conventional,129677
2015,5,TX,Total Electric Power Industry,Natural Gas,17995358
2015,5,TX,Total Electric Power Industry,Nuclear,3424977
2015,5,TX,Total Electric Power Industry,Other Gases,189309
2015,5,TX,Total Electric Power Industry,Other,72817
2015,5,TX,Total Electric Power Industry,Petroleum,28229
2015,5,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,26144
2015,5,TX,Total Electric Power Industry,Other Biomass,71931
2015,5,TX,Total Electric Power Industry,Wind,4371479
2015,5,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,41691
2015,5,TX,"Combined Heat and Power, Industrial Power",Total,3415140
2015,5,TX,"Combined Heat and Power, Industrial Power",Coal,0
2015,5,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3199233
2015,5,TX,"Combined Heat and Power, Industrial Power",Other Gases,104663
2015,5,TX,"Combined Heat and Power, Industrial Power",Other,62652
2015,5,TX,"Combined Heat and Power, Industrial Power",Petroleum,11289
2015,5,TX,"Combined Heat and Power, Industrial Power",Other Biomass,9737
2015,5,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,27566
2015,5,TX,"Combined Heat and Power, Commercial Power",Total,61043
2015,5,TX,"Combined Heat and Power, Commercial Power",Natural Gas,54714
2015,5,TX,"Combined Heat and Power, Commercial Power",Petroleum,126
2015,5,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,132
2015,5,TX,"Combined Heat and Power, Commercial Power",Other Biomass,3084
2015,5,TX,"Combined Heat and Power, Commercial Power",Wind,2988
2015,5,TX,"Combined Heat and Power, Electric Power",Total,3350396
2015,5,TX,"Combined Heat and Power, Electric Power",Natural Gas,3255586
2015,5,TX,"Combined Heat and Power, Electric Power",Other Gases,84646
2015,5,TX,"Combined Heat and Power, Electric Power",Other,10164
2015,5,TX,"Electric Generators, Independent Power Producers",Total,21674276
2015,5,TX,"Electric Generators, Independent Power Producers",Coal,5458380
2015,5,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5164
2015,5,TX,"Electric Generators, Independent Power Producers",Natural Gas,8345265
2015,5,TX,"Electric Generators, Independent Power Producers",Nuclear,3424977
2015,5,TX,"Electric Generators, Independent Power Producers",Other,0
2015,5,TX,"Electric Generators, Independent Power Producers",Petroleum,12371
2015,5,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,26012
2015,5,TX,"Electric Generators, Independent Power Producers",Other Biomass,59110
2015,5,TX,"Electric Generators, Independent Power Producers",Wind,4343263
2015,5,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,-266
2015,5,TX,"Electric Generators, Electric Utilities",Total,7266845
2015,5,TX,"Electric Generators, Electric Utilities",Coal,3957709
2015,5,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,124513
2015,5,TX,"Electric Generators, Electric Utilities",Natural Gas,3140560
2015,5,TX,"Electric Generators, Electric Utilities",Petroleum,4444
2015,5,TX,"Electric Generators, Electric Utilities",Wind,25228
2015,5,TX,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,14391
2015,5,US-Total,Total Electric Power Industry,Total,322086912
2015,5,US-Total,Total Electric Power Industry,Coal,104584527
2015,5,US-Total,Total Electric Power Industry,Geothermal,1390151
2015,5,US-Total,Total Electric Power Industry,Pumped Storage,-370209
2015,5,US-Total,Total Electric Power Industry,Hydroelectric Conventional,20125416
2015,5,US-Total,Total Electric Power Industry,Natural Gas,101516355
2015,5,US-Total,Total Electric Power Industry,Nuclear,65826525
2015,5,US-Total,Total Electric Power Industry,Other Gases,1098725
2015,5,US-Total,Total Electric Power Industry,Other,1184594
2015,5,US-Total,Total Electric Power Industry,Petroleum,1938775
2015,5,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2504149
2015,5,US-Total,Total Electric Power Industry,Other Biomass,1798756
2015,5,US-Total,Total Electric Power Industry,Wind,17151341
2015,5,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3337808
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Total,11521722
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Coal,880506
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,127431
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,6808917
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,760626
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Other,468735
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,134559
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,2256
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,95094
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Wind,4566
2015,5,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2239032
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Total,1013059
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Coal,32452
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,2557
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,583477
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Other,100909
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,10513
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,45804
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,221161
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Wind,10392
2015,5,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,5793
2015,5,US-Total,"Combined Heat and Power, Electric Power",Total,12302934
2015,5,US-Total,"Combined Heat and Power, Electric Power",Coal,1361329
2015,5,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10130276
2015,5,US-Total,"Combined Heat and Power, Electric Power",Other Gases,317962
2015,5,US-Total,"Combined Heat and Power, Electric Power",Other,87470
2015,5,US-Total,"Combined Heat and Power, Electric Power",Petroleum,157956
2015,5,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,89540
2015,5,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,158400
2015,5,US-Total,"Electric Generators, Independent Power Producers",Total,113083728
2015,5,US-Total,"Electric Generators, Independent Power Producers",Coal,22968755
2015,5,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1296426
2015,5,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-78075
2015,5,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1514725
2015,5,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,37112033
2015,5,US-Total,"Electric Generators, Independent Power Producers",Nuclear,30737175
2015,5,US-Total,"Electric Generators, Independent Power Producers",Other Gases,0
2015,5,US-Total,"Electric Generators, Independent Power Producers",Other,473534
2015,5,US-Total,"Electric Generators, Independent Power Producers",Petroleum,243966
2015,5,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2300392
2015,5,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1265920
2015,5,US-Total,"Electric Generators, Independent Power Producers",Wind,14541426
2015,5,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,707452
2015,5,US-Total,"Electric Generators, Electric Utilities",Total,184165470
2015,5,US-Total,"Electric Generators, Electric Utilities",Coal,79341485
2015,5,US-Total,"Electric Generators, Electric Utilities",Geothermal,93725
2015,5,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-292134
2015,5,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,18480704
2015,5,US-Total,"Electric Generators, Electric Utilities",Natural Gas,46881652
2015,5,US-Total,"Electric Generators, Electric Utilities",Nuclear,35089350
