YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2019,1,NJ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,7976
2019,1,NJ,"Combined Heat and Power, Commercial Power",Other Biomass,15444
2019,1,NJ,"Combined Heat and Power, Electric Power",Total,633316
2019,1,NJ,"Combined Heat and Power, Electric Power",Coal,107286
2019,1,NJ,"Combined Heat and Power, Electric Power",Natural Gas,504328
2019,1,NJ,"Combined Heat and Power, Electric Power",Petroleum,13243
2019,1,NJ,"Combined Heat and Power, Electric Power",Other Biomass,8460
2019,1,NJ,"Electric Generators, Independent Power Producers",Total,5287971
2019,1,NJ,"Electric Generators, Independent Power Producers",Coal,0
2019,1,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3383
2019,1,NJ,"Electric Generators, Independent Power Producers",Natural Gas,2486835
2019,1,NJ,"Electric Generators, Independent Power Producers",Nuclear,2630613
2019,1,NJ,"Electric Generators, Independent Power Producers",Other,33176
2019,1,NJ,"Electric Generators, Independent Power Producers",Petroleum,19921
2019,1,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,52158
2019,1,NJ,"Electric Generators, Independent Power Producers",Other Biomass,60045
2019,1,NJ,"Electric Generators, Independent Power Producers",Wind,1840
2019,1,NJ,"Electric Generators, Electric Utilities",Total,11323
2019,1,NJ,"Electric Generators, Electric Utilities",Coal,0
2019,1,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-2180
2019,1,NJ,"Electric Generators, Electric Utilities",Natural Gas,7649
2019,1,NJ,"Electric Generators, Electric Utilities",Other,0
2019,1,NJ,"Electric Generators, Electric Utilities",Petroleum,1279
2019,1,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,4575
2019,1,NM,Total Electric Power Industry,Total,2923744
2019,1,NM,Total Electric Power Industry,Coal,1392343
2019,1,NM,Total Electric Power Industry,Geothermal,5075
2019,1,NM,Total Electric Power Industry,Hydroelectric Conventional,12843
2019,1,NM,Total Electric Power Industry,Natural Gas,895941
2019,1,NM,Total Electric Power Industry,Other,44
2019,1,NM,Total Electric Power Industry,Petroleum,4643
2019,1,NM,Total Electric Power Industry,Solar Thermal and Photovoltaic,65649
2019,1,NM,Total Electric Power Industry,Other Biomass,1875
2019,1,NM,Total Electric Power Industry,Wind,545330
2019,1,NM,"Combined Heat and Power, Industrial Power",Total,0
2019,1,NM,"Combined Heat and Power, Industrial Power",Natural Gas,0
2019,1,NM,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,NM,"Combined Heat and Power, Commercial Power",Total,9708
2019,1,NM,"Combined Heat and Power, Commercial Power",Natural Gas,9497
2019,1,NM,"Combined Heat and Power, Commercial Power",Wind,211
2019,1,NM,"Combined Heat and Power, Electric Power",Total,3060
2019,1,NM,"Combined Heat and Power, Electric Power",Natural Gas,1525
2019,1,NM,"Combined Heat and Power, Electric Power",Other Biomass,1535
2019,1,NM,"Electric Generators, Independent Power Producers",Total,996927
2019,1,NM,"Electric Generators, Independent Power Producers",Geothermal,5075
2019,1,NM,"Electric Generators, Independent Power Producers",Natural Gas,393656
2019,1,NM,"Electric Generators, Independent Power Producers",Other,-10
2019,1,NM,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,52747
2019,1,NM,"Electric Generators, Independent Power Producers",Other Biomass,340
2019,1,NM,"Electric Generators, Independent Power Producers",Wind,545119
2019,1,NM,"Electric Generators, Electric Utilities",Total,1914049
2019,1,NM,"Electric Generators, Electric Utilities",Coal,1392343
2019,1,NM,"Electric Generators, Electric Utilities",Hydroelectric Conventional,12843
2019,1,NM,"Electric Generators, Electric Utilities",Natural Gas,491264
2019,1,NM,"Electric Generators, Electric Utilities",Other,54
2019,1,NM,"Electric Generators, Electric Utilities",Petroleum,4643
2019,1,NM,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,12902
2019,1,NV,Total Electric Power Industry,Total,3106298
2019,1,NV,Total Electric Power Industry,Coal,380795
2019,1,NV,Total Electric Power Industry,Geothermal,356247
2019,1,NV,Total Electric Power Industry,Hydroelectric Conventional,151932
2019,1,NV,Total Electric Power Industry,Natural Gas,1945037
2019,1,NV,Total Electric Power Industry,Other Gases,0
2019,1,NV,Total Electric Power Industry,Other,14
2019,1,NV,Total Electric Power Industry,Petroleum,915
2019,1,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,237095
2019,1,NV,Total Electric Power Industry,Other Biomass,5724
2019,1,NV,Total Electric Power Industry,Wind,28538
2019,1,NV,"Combined Heat and Power, Industrial Power",Total,12607
2019,1,NV,"Combined Heat and Power, Industrial Power",Natural Gas,12474
2019,1,NV,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,133
2019,1,NV,"Combined Heat and Power, Commercial Power",Total,50881
2019,1,NV,"Combined Heat and Power, Commercial Power",Geothermal,42047
2019,1,NV,"Combined Heat and Power, Commercial Power",Natural Gas,5372
2019,1,NV,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,3462
2019,1,NV,"Combined Heat and Power, Electric Power",Total,190680
2019,1,NV,"Combined Heat and Power, Electric Power",Natural Gas,190680
2019,1,NV,"Combined Heat and Power, Electric Power",Other Gases,0
2019,1,NV,"Combined Heat and Power, Electric Power",Petroleum,0
2019,1,NV,"Electric Generators, Independent Power Producers",Total,685819
2019,1,NV,"Electric Generators, Independent Power Producers",Coal,100835
2019,1,NV,"Electric Generators, Independent Power Producers",Geothermal,314200
2019,1,NV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,4542
2019,1,NV,"Electric Generators, Independent Power Producers",Natural Gas,13
2019,1,NV,"Electric Generators, Independent Power Producers",Petroleum,320
2019,1,NV,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,231647
2019,1,NV,"Electric Generators, Independent Power Producers",Other Biomass,5724
2019,1,NV,"Electric Generators, Independent Power Producers",Wind,28538
2019,1,NV,"Electric Generators, Electric Utilities",Total,2166311
2019,1,NV,"Electric Generators, Electric Utilities",Coal,279960
2019,1,NV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,147390
2019,1,NV,"Electric Generators, Electric Utilities",Natural Gas,1736498
2019,1,NV,"Electric Generators, Electric Utilities",Other,14
2019,1,NV,"Electric Generators, Electric Utilities",Petroleum,595
2019,1,NV,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1854
2019,1,NY,Total Electric Power Industry,Total,11572238
2019,1,NY,Total Electric Power Industry,Coal,212174
2019,1,NY,Total Electric Power Industry,Pumped Storage,-28909
2019,1,NY,Total Electric Power Industry,Hydroelectric Conventional,2684044
2019,1,NY,Total Electric Power Industry,Natural Gas,3740992
2019,1,NY,Total Electric Power Industry,Nuclear,4031172
2019,1,NY,Total Electric Power Industry,Other Gases,0
2019,1,NY,Total Electric Power Industry,Other,70139
2019,1,NY,Total Electric Power Industry,Petroleum,253660
2019,1,NY,Total Electric Power Industry,Solar Thermal and Photovoltaic,25137
2019,1,NY,Total Electric Power Industry,Other Biomass,132258
2019,1,NY,Total Electric Power Industry,Wind,401822
2019,1,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,49749
2019,1,NY,"Combined Heat and Power, Industrial Power",Total,80574
2019,1,NY,"Combined Heat and Power, Industrial Power",Coal,0
2019,1,NY,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,6146
2019,1,NY,"Combined Heat and Power, Industrial Power",Natural Gas,54288
2019,1,NY,"Combined Heat and Power, Industrial Power",Other Gases,0
2019,1,NY,"Combined Heat and Power, Industrial Power",Other,0
2019,1,NY,"Combined Heat and Power, Industrial Power",Petroleum,4320
2019,1,NY,"Combined Heat and Power, Industrial Power",Wind,49
2019,1,NY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,15772
2019,1,NY,"Combined Heat and Power, Commercial Power",Total,111259
2019,1,NY,"Combined Heat and Power, Commercial Power",Coal,0
2019,1,NY,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,927
2019,1,NY,"Combined Heat and Power, Commercial Power",Natural Gas,74523
2019,1,NY,"Combined Heat and Power, Commercial Power",Other,16412
2019,1,NY,"Combined Heat and Power, Commercial Power",Petroleum,1290
2019,1,NY,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,220
2019,1,NY,"Combined Heat and Power, Commercial Power",Other Biomass,17475
2019,1,NY,"Combined Heat and Power, Commercial Power",Wind,412
2019,1,NY,"Combined Heat and Power, Electric Power",Total,1050459
2019,1,NY,"Combined Heat and Power, Electric Power",Natural Gas,1016363
2019,1,NY,"Combined Heat and Power, Electric Power",Other,5713
2019,1,NY,"Combined Heat and Power, Electric Power",Petroleum,13843
2019,1,NY,"Combined Heat and Power, Electric Power",Other Biomass,5947
2019,1,NY,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,8592
2019,1,NY,"Electric Generators, Independent Power Producers",Total,7325659
2019,1,NY,"Electric Generators, Independent Power Producers",Coal,212174
2019,1,NY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,535996
2019,1,NY,"Electric Generators, Independent Power Producers",Natural Gas,1822474
2019,1,NY,"Electric Generators, Independent Power Producers",Nuclear,4031172
2019,1,NY,"Electric Generators, Independent Power Producers",Other,48013
2019,1,NY,"Electric Generators, Independent Power Producers",Petroleum,115330
2019,1,NY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,24917
2019,1,NY,"Electric Generators, Independent Power Producers",Other Biomass,108836
2019,1,NY,"Electric Generators, Independent Power Producers",Wind,401361
2019,1,NY,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,25385
2019,1,NY,"Electric Generators, Electric Utilities",Total,3004287
2019,1,NY,"Electric Generators, Electric Utilities",Coal,0
2019,1,NY,"Electric Generators, Electric Utilities",Pumped Storage,-28909
2019,1,NY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2140975
2019,1,NY,"Electric Generators, Electric Utilities",Natural Gas,773345
2019,1,NY,"Electric Generators, Electric Utilities",Petroleum,118876
2019,1,OH,Total Electric Power Industry,Total,11316865
2019,1,OH,Total Electric Power Industry,Coal,5367544
2019,1,OH,Total Electric Power Industry,Hydroelectric Conventional,57407
2019,1,OH,Total Electric Power Industry,Natural Gas,4000209
2019,1,OH,Total Electric Power Industry,Nuclear,1427976
2019,1,OH,Total Electric Power Industry,Other Gases,62052
2019,1,OH,Total Electric Power Industry,Other,210
2019,1,OH,Total Electric Power Industry,Petroleum,100112
2019,1,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,7922
2019,1,OH,Total Electric Power Industry,Other Biomass,39012
2019,1,OH,Total Electric Power Industry,Wind,234366
2019,1,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,20057
2019,1,OH,"Combined Heat and Power, Industrial Power",Total,64071
2019,1,OH,"Combined Heat and Power, Industrial Power",Coal,607
2019,1,OH,"Combined Heat and Power, Industrial Power",Natural Gas,24102
2019,1,OH,"Combined Heat and Power, Industrial Power",Other Gases,12845
2019,1,OH,"Combined Heat and Power, Industrial Power",Other,210
2019,1,OH,"Combined Heat and Power, Industrial Power",Petroleum,738
2019,1,OH,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,67
2019,1,OH,"Combined Heat and Power, Industrial Power",Other Biomass,766
2019,1,OH,"Combined Heat and Power, Industrial Power",Wind,7044
2019,1,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,17692
2019,1,OH,"Combined Heat and Power, Commercial Power",Total,20013
2019,1,OH,"Combined Heat and Power, Commercial Power",Coal,0
2019,1,OH,"Combined Heat and Power, Commercial Power",Natural Gas,18648
2019,1,OH,"Combined Heat and Power, Commercial Power",Petroleum,17
2019,1,OH,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,172
2019,1,OH,"Combined Heat and Power, Commercial Power",Other Biomass,741
2019,1,OH,"Combined Heat and Power, Commercial Power",Wind,435
2019,1,OH,"Combined Heat and Power, Electric Power",Total,71796
2019,1,OH,"Combined Heat and Power, Electric Power",Coal,0
2019,1,OH,"Combined Heat and Power, Electric Power",Natural Gas,20225
2019,1,OH,"Combined Heat and Power, Electric Power",Other Gases,49206
2019,1,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2365
2019,1,OH,"Electric Generators, Independent Power Producers",Total,9844568
2019,1,OH,"Electric Generators, Independent Power Producers",Coal,4776143
2019,1,OH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,23930
2019,1,OH,"Electric Generators, Independent Power Producers",Natural Gas,3248968
2019,1,OH,"Electric Generators, Independent Power Producers",Nuclear,1427976
2019,1,OH,"Electric Generators, Independent Power Producers",Other,0
2019,1,OH,"Electric Generators, Independent Power Producers",Petroleum,98080
2019,1,OH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,7165
2019,1,OH,"Electric Generators, Independent Power Producers",Other Biomass,36267
2019,1,OH,"Electric Generators, Independent Power Producers",Wind,226040
2019,1,OH,"Electric Generators, Electric Utilities",Total,1316418
2019,1,OH,"Electric Generators, Electric Utilities",Coal,590794
2019,1,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,33477
2019,1,OH,"Electric Generators, Electric Utilities",Natural Gas,688266
2019,1,OH,"Electric Generators, Electric Utilities",Other,0
2019,1,OH,"Electric Generators, Electric Utilities",Petroleum,1277
2019,1,OH,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,518
2019,1,OH,"Electric Generators, Electric Utilities",Other Biomass,1238
2019,1,OH,"Electric Generators, Electric Utilities",Wind,848
2019,1,OK,Total Electric Power Industry,Total,7172739
2019,1,OK,Total Electric Power Industry,Coal,1088082
2019,1,OK,Total Electric Power Industry,Pumped Storage,-8938
2019,1,OK,Total Electric Power Industry,Hydroelectric Conventional,290289
2019,1,OK,Total Electric Power Industry,Natural Gas,3333395
2019,1,OK,Total Electric Power Industry,Other,852
2019,1,OK,Total Electric Power Industry,Petroleum,1653
2019,1,OK,Total Electric Power Industry,Solar Thermal and Photovoltaic,3385
2019,1,OK,Total Electric Power Industry,Other Biomass,6803
2019,1,OK,Total Electric Power Industry,Wind,2436705
2019,1,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,20514
2019,1,OK,"Combined Heat and Power, Industrial Power",Total,74173
2019,1,OK,"Combined Heat and Power, Industrial Power",Coal,12759
2019,1,OK,"Combined Heat and Power, Industrial Power",Natural Gas,35518
2019,1,OK,"Combined Heat and Power, Industrial Power",Other,33
2019,1,OK,"Combined Heat and Power, Industrial Power",Petroleum,112
2019,1,OK,"Combined Heat and Power, Industrial Power",Other Biomass,5237
2019,1,OK,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,20514
2019,1,OK,"Combined Heat and Power, Commercial Power",Total,0
2019,1,OK,"Combined Heat and Power, Commercial Power",Natural Gas,0
2019,1,OK,"Combined Heat and Power, Commercial Power",Petroleum,0
2019,1,OK,"Combined Heat and Power, Electric Power",Total,61362
2019,1,OK,"Combined Heat and Power, Electric Power",Coal,56537
2019,1,OK,"Combined Heat and Power, Electric Power",Natural Gas,4007
2019,1,OK,"Combined Heat and Power, Electric Power",Other,818
2019,1,OK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2019,1,OK,"Electric Generators, Independent Power Producers",Total,3652392
2019,1,OK,"Electric Generators, Independent Power Producers",Natural Gas,1330195
2019,1,OK,"Electric Generators, Independent Power Producers",Other Biomass,1566
2019,1,OK,"Electric Generators, Independent Power Producers",Wind,2320631
2019,1,OK,"Electric Generators, Electric Utilities",Total,3384813
2019,1,OK,"Electric Generators, Electric Utilities",Coal,1018786
2019,1,OK,"Electric Generators, Electric Utilities",Pumped Storage,-8938
2019,1,OK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,290289
2019,1,OK,"Electric Generators, Electric Utilities",Natural Gas,1963675
2019,1,OK,"Electric Generators, Electric Utilities",Petroleum,1541
2019,1,OK,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3385
2019,1,OK,"Electric Generators, Electric Utilities",Wind,116075
2019,1,OR,Total Electric Power Industry,Total,5879306
2019,1,OR,Total Electric Power Industry,Coal,392834
2019,1,OR,Total Electric Power Industry,Geothermal,15902
2019,1,OR,Total Electric Power Industry,Hydroelectric Conventional,2957173
2019,1,OR,Total Electric Power Industry,Natural Gas,2020269
2019,1,OR,Total Electric Power Industry,Other,-31
2019,1,OR,Total Electric Power Industry,Petroleum,533
2019,1,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,33575
2019,1,OR,Total Electric Power Industry,Other Biomass,28141
2019,1,OR,Total Electric Power Industry,Wind,372784
2019,1,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,58125
2019,1,OR,"Combined Heat and Power, Industrial Power",Total,57385
2019,1,OR,"Combined Heat and Power, Industrial Power",Natural Gas,8942
2019,1,OR,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,OR,"Combined Heat and Power, Industrial Power",Other Biomass,2535
2019,1,OR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,45908
2019,1,OR,"Combined Heat and Power, Commercial Power",Total,6662
2019,1,OR,"Combined Heat and Power, Commercial Power",Natural Gas,3847
2019,1,OR,"Combined Heat and Power, Commercial Power",Petroleum,7
2019,1,OR,"Combined Heat and Power, Commercial Power",Other Biomass,2808
2019,1,OR,"Combined Heat and Power, Electric Power",Total,597842
2019,1,OR,"Combined Heat and Power, Electric Power",Natural Gas,594955
2019,1,OR,"Combined Heat and Power, Electric Power",Other Biomass,2888
2019,1,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2019,1,OR,"Electric Generators, Independent Power Producers",Total,880219
2019,1,OR,"Electric Generators, Independent Power Producers",Geothermal,15902
2019,1,OR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,23353
2019,1,OR,"Electric Generators, Independent Power Producers",Natural Gas,445605
2019,1,OR,"Electric Generators, Independent Power Producers",Other,0
2019,1,OR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,33245
2019,1,OR,"Electric Generators, Independent Power Producers",Other Biomass,14844
2019,1,OR,"Electric Generators, Independent Power Producers",Wind,335052
2019,1,OR,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,12217
2019,1,OR,"Electric Generators, Electric Utilities",Total,4337197
2019,1,OR,"Electric Generators, Electric Utilities",Coal,392834
2019,1,OR,"Electric Generators, Electric Utilities",Geothermal,0
2019,1,OR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2933819
2019,1,OR,"Electric Generators, Electric Utilities",Natural Gas,966920
2019,1,OR,"Electric Generators, Electric Utilities",Other,-31
2019,1,OR,"Electric Generators, Electric Utilities",Petroleum,526
2019,1,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,330
2019,1,OR,"Electric Generators, Electric Utilities",Other Biomass,5066
2019,1,OR,"Electric Generators, Electric Utilities",Wind,37733
2019,1,PA,Total Electric Power Industry,Total,21145643
2019,1,PA,Total Electric Power Industry,Coal,4816190
2019,1,PA,Total Electric Power Industry,Pumped Storage,-47647
2019,1,PA,Total Electric Power Industry,Hydroelectric Conventional,382062
2019,1,PA,Total Electric Power Industry,Natural Gas,7662351
2019,1,PA,Total Electric Power Industry,Nuclear,7662847
2019,1,PA,Total Electric Power Industry,Other Gases,36557
2019,1,PA,Total Electric Power Industry,Other,82395
2019,1,PA,Total Electric Power Industry,Petroleum,41319
2019,1,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,5158
2019,1,PA,Total Electric Power Industry,Other Biomass,160805
2019,1,PA,Total Electric Power Industry,Wind,307893
2019,1,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,35714
2019,1,PA,"Combined Heat and Power, Industrial Power",Total,240956
2019,1,PA,"Combined Heat and Power, Industrial Power",Coal,14757
2019,1,PA,"Combined Heat and Power, Industrial Power",Natural Gas,138193
2019,1,PA,"Combined Heat and Power, Industrial Power",Other Gases,36557
2019,1,PA,"Combined Heat and Power, Industrial Power",Petroleum,11154
2019,1,PA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,472
2019,1,PA,"Combined Heat and Power, Industrial Power",Other Biomass,4117
2019,1,PA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,35705
2019,1,PA,"Combined Heat and Power, Commercial Power",Total,37379
2019,1,PA,"Combined Heat and Power, Commercial Power",Coal,0
2019,1,PA,"Combined Heat and Power, Commercial Power",Natural Gas,13503
2019,1,PA,"Combined Heat and Power, Commercial Power",Other,9143
2019,1,PA,"Combined Heat and Power, Commercial Power",Petroleum,263
2019,1,PA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,441
2019,1,PA,"Combined Heat and Power, Commercial Power",Other Biomass,14030
2019,1,PA,"Combined Heat and Power, Electric Power",Total,762711
2019,1,PA,"Combined Heat and Power, Electric Power",Coal,300323
2019,1,PA,"Combined Heat and Power, Electric Power",Natural Gas,438295
2019,1,PA,"Combined Heat and Power, Electric Power",Other Gases,0
2019,1,PA,"Combined Heat and Power, Electric Power",Other,15525
2019,1,PA,"Combined Heat and Power, Electric Power",Petroleum,2678
2019,1,PA,"Combined Heat and Power, Electric Power",Other Biomass,5881
2019,1,PA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,10
2019,1,PA,"Electric Generators, Independent Power Producers",Total,20089954
2019,1,PA,"Electric Generators, Independent Power Producers",Coal,4501110
2019,1,PA,"Electric Generators, Independent Power Producers",Pumped Storage,-47647
2019,1,PA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,367749
2019,1,PA,"Electric Generators, Independent Power Producers",Natural Gas,7072069
2019,1,PA,"Electric Generators, Independent Power Producers",Nuclear,7662847
2019,1,PA,"Electric Generators, Independent Power Producers",Other Gases,0
2019,1,PA,"Electric Generators, Independent Power Producers",Other,57727
2019,1,PA,"Electric Generators, Independent Power Producers",Petroleum,27184
2019,1,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,4245
2019,1,PA,"Electric Generators, Independent Power Producers",Other Biomass,136777
2019,1,PA,"Electric Generators, Independent Power Producers",Wind,307893
2019,1,PA,"Electric Generators, Electric Utilities",Total,14643
2019,1,PA,"Electric Generators, Electric Utilities",Coal,0
2019,1,PA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,14313
2019,1,PA,"Electric Generators, Electric Utilities",Natural Gas,289
2019,1,PA,"Electric Generators, Electric Utilities",Petroleum,41
2019,1,RI,Total Electric Power Industry,Total,447257
2019,1,RI,Total Electric Power Industry,Coal,0
2019,1,RI,Total Electric Power Industry,Hydroelectric Conventional,448
2019,1,RI,Total Electric Power Industry,Natural Gas,402223
2019,1,RI,Total Electric Power Industry,Petroleum,3229
2019,1,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,2825
2019,1,RI,Total Electric Power Industry,Other Biomass,15202
2019,1,RI,Total Electric Power Industry,Wind,23331
2019,1,RI,"Combined Heat and Power, Industrial Power",Total,12864
2019,1,RI,"Combined Heat and Power, Industrial Power",Natural Gas,12864
2019,1,RI,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,RI,"Combined Heat and Power, Commercial Power",Total,4448
2019,1,RI,"Combined Heat and Power, Commercial Power",Natural Gas,2843
2019,1,RI,"Combined Heat and Power, Commercial Power",Petroleum,749
2019,1,RI,"Combined Heat and Power, Commercial Power",Wind,856
2019,1,RI,"Electric Generators, Independent Power Producers",Total,429944
2019,1,RI,"Electric Generators, Independent Power Producers",Coal,0
2019,1,RI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,448
2019,1,RI,"Electric Generators, Independent Power Producers",Natural Gas,386516
2019,1,RI,"Electric Generators, Independent Power Producers",Petroleum,2479
2019,1,RI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2825
2019,1,RI,"Electric Generators, Independent Power Producers",Other Biomass,15202
2019,1,RI,"Electric Generators, Independent Power Producers",Wind,22475
2019,1,RI,"Electric Generators, Electric Utilities",Total,1
2019,1,RI,"Electric Generators, Electric Utilities",Petroleum,1
2019,1,SC,Total Electric Power Industry,Total,8984622
2019,1,SC,Total Electric Power Industry,Coal,1623168
2019,1,SC,Total Electric Power Industry,Pumped Storage,-41007
2019,1,SC,Total Electric Power Industry,Hydroelectric Conventional,379728
2019,1,SC,Total Electric Power Industry,Natural Gas,1738368
2019,1,SC,Total Electric Power Industry,Nuclear,5009020
2019,1,SC,Total Electric Power Industry,Other,4683
2019,1,SC,Total Electric Power Industry,Petroleum,10220
2019,1,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,41796
2019,1,SC,Total Electric Power Industry,Other Biomass,16453
2019,1,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,202192
2019,1,SC,"Combined Heat and Power, Industrial Power",Total,161996
2019,1,SC,"Combined Heat and Power, Industrial Power",Coal,2248
2019,1,SC,"Combined Heat and Power, Industrial Power",Natural Gas,11254
2019,1,SC,"Combined Heat and Power, Industrial Power",Other,4244
2019,1,SC,"Combined Heat and Power, Industrial Power",Petroleum,330
2019,1,SC,"Combined Heat and Power, Industrial Power",Other Biomass,4636
2019,1,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,139284
2019,1,SC,"Combined Heat and Power, Commercial Power",Total,364
2019,1,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,362
2019,1,SC,"Combined Heat and Power, Commercial Power",Natural Gas,0
2019,1,SC,"Combined Heat and Power, Commercial Power",Petroleum,1
2019,1,SC,"Combined Heat and Power, Electric Power",Total,263331
2019,1,SC,"Combined Heat and Power, Electric Power",Natural Gas,256255
2019,1,SC,"Combined Heat and Power, Electric Power",Other,439
2019,1,SC,"Combined Heat and Power, Electric Power",Petroleum,690
2019,1,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,5947
2019,1,SC,"Electric Generators, Independent Power Producers",Total,94250
2019,1,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,7411
2019,1,SC,"Electric Generators, Independent Power Producers",Natural Gas,12482
2019,1,SC,"Electric Generators, Independent Power Producers",Other,0
2019,1,SC,"Electric Generators, Independent Power Producers",Petroleum,1103
2019,1,SC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,41614
2019,1,SC,"Electric Generators, Independent Power Producers",Other Biomass,1207
2019,1,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,30433
2019,1,SC,"Electric Generators, Electric Utilities",Total,8464681
2019,1,SC,"Electric Generators, Electric Utilities",Coal,1620920
2019,1,SC,"Electric Generators, Electric Utilities",Pumped Storage,-41007
2019,1,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,371955
2019,1,SC,"Electric Generators, Electric Utilities",Natural Gas,1458377
2019,1,SC,"Electric Generators, Electric Utilities",Nuclear,5009020
2019,1,SC,"Electric Generators, Electric Utilities",Petroleum,8096
2019,1,SC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,182
2019,1,SC,"Electric Generators, Electric Utilities",Other Biomass,10609
2019,1,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,26529
2019,1,SD,Total Electric Power Industry,Total,971862
2019,1,SD,Total Electric Power Industry,Coal,259789
2019,1,SD,Total Electric Power Industry,Hydroelectric Conventional,374031
2019,1,SD,Total Electric Power Industry,Natural Gas,60100
2019,1,SD,Total Electric Power Industry,Other,0
2019,1,SD,Total Electric Power Industry,Petroleum,190
2019,1,SD,Total Electric Power Industry,Solar Thermal and Photovoltaic,105
2019,1,SD,Total Electric Power Industry,Other Biomass,0
2019,1,SD,Total Electric Power Industry,Wind,277647
